Cantidad,Tiempo 1,Tiempo 2,Tiempo 3,Tiempo 4,Tiempo 5,Promedio Tiempo,Iteración 1,Iteración 2,Iteración 3,Iteración 4,Iteración 5,Promedio Iteración
21590000,0.0,0.0,0.0,0.0,0.0,0.0,127342,127355,127368,127380,127394,127367,
21600000,0.0,0.0,0.0,0.0,0.0,0.0,127405,127411,127424,127433,127446,127423,
21610000,0.0,0.0,0.0,0.0,0.0,0.0,127457,127470,127481,127494,127507,127481,
21620000,0.0,0.0,0.0,0.0,0.0,0.0,127519,127532,127542,127555,127569,127543,
21630000,0.0,0.0,0.0,0.0,0.0,0.0,127583,127593,127605,127613,127625,127603,
21640000,0.0,0.0,0.0,0.0,0.0,0.0,127635,127646,127658,127669,127682,127658,
21650000,0.0,0.0,0.0,0.0,0.0,0.0,127692,127705,127718,127729,127740,127716,
21660000,0.0,0.0,0.0,0.0,0.0,0.0,127754,127767,127780,127793,127806,127780,
21670000,0.0,0.0,0.0,0.0,0.0,0.0,127819,127830,127843,127852,127866,127842,
21680000,0.0,0.0,0.0,0.0,0.0,0.0,127879,127892,127906,127918,127931,127905,
21690000,0.0,0.0,0.0,0.0,0.0,0.0,127945,127958,127970,127981,127994,127969,
21700000,0.0,0.0,0.0,0.0,0.0,0.0,128002,128015,128027,128032,128043,128023,
21710000,0.0,0.0,0.0,0.0,0.0,0.0,128056,128068,128078,128088,128101,128078,
21720000,0.0,0.0,0.0,0.0,0.0,0.0,128114,128127,128140,128153,128166,128140,
21730000,0.0,0.0,0.0,0.0,0.0,0.0,128178,128191,128204,128217,128231,128204,
21740000,0.0,0.0,0.0,0.0,0.0,0.0,128242,128255,128265,128278,128292,128266,
21750000,0.0,0.0,0.0,0.0,0.0,0.0,128306,128317,128330,128343,128355,128330,
21760000,0.0,0.0,0.0,0.0,0.0,0.0,128368,128379,128392,128405,128418,128392,
21770000,0.0,0.0,0.0,0.0,0.0,0.0,128432,128444,128457,128468,128481,128456,
21780000,0.0,0.0,0.0,0.0,0.0,0.0,128495,128507,128518,128527,128541,128517,
21790000,0.0,0.0,0.0,0.0,0.0,0.0,128552,128565,128574,128588,128600,128575,
21800000,0.0,0.0,0.0,0.0,0.0,0.0,128610,128622,128635,128647,128656,128634,
21810000,0.0,0.0,0.0,0.0,0.0,0.0,128669,128682,128694,128704,128717,128693,
21820000,0.0,0.0,0.0,0.0,0.0,0.0,128730,128744,128756,128768,128782,128756,
21830000,0.0,0.0,0.0,0.0,0.0,0.0,128793,128804,128817,128830,128842,128817,
21840000,0.0,0.0,0.0,0.0,0.0,0.0,128856,128868,128881,128895,128908,128881,
21850000,0.0,0.0,0.0,0.0,0.0,0.0,128921,128929,128940,128952,128965,128941,
21860000,0.0,0.0,0.0,0.0,0.0,0.0,128975,128988,129001,129015,129029,129001,
21870000,0.0,0.0,0.0,0.0,0.0,0.0,129042,129054,129066,129078,129091,129066,
21880000,0.0,0.0,0.0,0.0,0.0,0.0,129104,129115,129128,129140,129153,129128,
21890000,0.0,0.0,0.0,0.0,0.0,0.0,129165,129174,129188,129201,129214,129188,
21900000,0.0,0.0,0.0,0.0,0.0,0.0,129227,129239,129252,129266,129279,129252,
21910000,0.0,0.0,0.0,0.0,0.0,0.0,129292,129304,129317,129331,129342,129317,
21920000,0.0,0.0,0.0,0.0,0.0,0.0,129356,129369,129383,129396,129406,129382,
21930000,0.0,0.0,0.0,0.0,0.0,0.0,129415,129427,129436,129449,129461,129437,
21940000,0.0,0.0,0.0,0.0,0.0,0.0,129474,129486,129498,129510,129524,129498,
21950000,0.0,0.0,0.0,0.0,0.0,0.0,129537,129551,129565,129578,129592,129564,
21960000,0.0,0.0,0.0,0.0,0.0,0.0,129606,129619,129632,129646,129659,129632,
21970000,0.0,0.0,0.0,0.0,0.0,0.0,129671,129685,129697,129710,129724,129697,
21980000,0.0,0.0,0.0,0.0,0.0,0.0,129734,129747,129760,129772,129782,129759,
21990000,0.0,0.0,0.0,0.0,0.0,0.0,129795,129807,129819,129832,129842,129819,
22000000,0.0,0.0,0.0,0.0,0.0,0.0,129856,129866,129878,129891,129903,129878,
22010000,0.0,0.0,0.0,0.0,0.0,0.0,129917,129926,129937,129948,129960,129937,
22020000,0.0,0.0,0.0,0.0,0.0,0.0,129974,129987,130001,130015,130028,130001,
22030000,0.0,0.0,0.0,0.0,0.0,0.0,130040,130053,130066,130079,130091,130065,
22040000,0.0,0.0,0.0,0.0,0.0,0.0,130099,130112,130125,130139,130150,130125,
22050000,0.0,0.0,0.0,0.0,0.0,0.0,130162,130175,130189,130201,130214,130188,
22060000,0.0,0.0,0.0,0.0,0.0,0.0,130228,130240,130254,130267,130280,130253,
22070000,0.0,0.0,0.0,0.0,0.0,0.0,130292,130303,130316,130328,130341,130316,
22080000,0.0,0.0,0.0,0.0,0.0,0.0,130351,130361,130373,130385,130397,130373,
22090000,0.0,0.0,0.0,0.0,0.0,0.0,130410,130422,130435,130448,130462,130435,
22100000,0.0,0.0,0.0,0.0,0.0,0.0,130476,130489,130501,130510,130520,130499,
22110000,0.0,0.0,0.0,0.0,0.0,0.0,130533,130544,130557,130567,130574,130555,
22120000,0.0,0.0,0.0,0.0,0.001,2.0E-4,130587,130598,130609,130623,130637,130610,
22130000,0.0,0.0,0.0,0.0,0.0,0.0,130649,130663,130673,130687,130700,130674,
22140000,0.0,0.0,0.0,0.0,0.0,0.0,130714,130725,130735,130749,130763,130737,
22150000,0.0,0.0,0.0,0.0,0.0,0.0,130773,130786,130799,130812,130825,130799,
22160000,0.0,0.0,0.0,0.0,0.0,0.0,130838,130852,130864,130878,130891,130864,
22170000,0.0,0.0,0.0,0.0,0.0,0.0,130898,130912,130923,130936,130948,130923,
22180000,0.0,0.0,0.0,0.0,0.0,0.0,130962,130971,130984,130996,131010,130984,
22190000,0.0,0.0,0.0,0.0,0.0,0.0,131022,131032,131043,131056,131070,131044,
22200000,0.0,0.0,0.0,0.0,0.0,0.0,131082,131093,131105,131112,131125,131103,
22210000,0.0,0.0,0.0,0.0,0.0,0.0,131136,131149,131161,131173,131184,131160,
22220000,0.0,0.0,0.0,0.0,0.0,0.0,131198,131212,131223,131237,131248,131223,
22230000,0.0,0.0,0.0,0.0,0.0,0.0,131260,131274,131287,131300,131312,131286,
22240000,0.0,0.0,0.0,0.0,0.0,0.0,131326,131338,131347,131361,131375,131349,
22250000,0.0,0.0,0.0,0.0,0.0,0.0,131387,131398,131411,131424,131437,131411,
22260000,0.0,0.0,0.0,0.0,0.0,0.0,131450,131461,131475,131488,131501,131475,
22270000,0.0,0.0,0.0,0.0,0.0,0.0,131515,131527,131541,131552,131565,131540,
22280000,0.0,0.0,0.0,0.0,0.0,0.0,131571,131584,131597,131608,131622,131596,
22290000,0.0,0.0,0.0,0.0,0.0,0.0,131635,131648,131658,131671,131684,131659,
22300000,0.0,0.0,0.0,0.0,0.0,0.0,131692,131706,131719,131731,131744,131718,
22310000,0.0,0.0,0.0,0.0,0.0,0.0,131757,131769,131781,131794,131807,131781,
22320000,0.0,0.0,0.0,0.0,0.0,0.0,131820,131831,131842,131855,131868,131843,
22330000,0.0,0.0,0.0,0.0,0.0,0.0,131878,131891,131905,131915,131929,131903,
22340000,0.0,0.0,0.0,0.0,0.0,0.0,131943,131956,131969,131981,131995,131968,
22350000,0.0,0.0,0.0,0.0,0.0,0.0,132008,132021,132034,132046,132058,132033,
22360000,0.0,0.0,0.0,0.0,0.0,0.0,132071,132084,132096,132110,132123,132096,
22370000,0.0,0.0,0.0,0.0,0.0,0.0,132136,132149,132162,132174,132185,132161,
22380000,0.0,0.0,0.0,0.0,0.0,0.0,132198,132206,132220,132234,132247,132221,
22390000,0.0,0.0,0.0,0.0,0.0,0.0,132257,132267,132280,132294,132304,132280,
22400000,0.0,0.0,0.0,0.0,0.0,0.0,132317,132329,132341,132352,132364,132340,
22410000,0.0,0.0,0.0,0.0,0.0,0.0,132375,132387,132400,132413,132426,132400,
22420000,0.0,0.0,0.0,0.0,0.0,0.0,132439,132452,132465,132477,132490,132464,
22430000,0.0,0.0,0.0,0.0,0.0,0.0,132502,132515,132528,132541,132554,132528,
22440000,0.0,0.0,0.0,0.0,0.0,0.0,132567,132580,132592,132601,132615,132591,
22450000,0.0,0.0,0.0,0.0,0.0,0.0,132627,132640,132654,132665,132674,132652,
22460000,0.0,0.0,0.0,0.0,0.0,0.0,132687,132699,132711,132725,132734,132711,
22470000,0.0,0.0,0.0,0.0,0.0,0.0,132748,132753,132765,132778,132792,132767,
22480000,0.0,0.0,0.0,0.0,0.0,0.0,132806,132819,132832,132846,132858,132832,
22490000,0.0,0.0,0.0,0.0,0.0,0.0,132869,132882,132895,132906,132917,132893,
22500000,0.0,0.0,0.0,0.0,0.0,0.0,132928,132940,132951,132962,132975,132951,
22510000,0.0,0.0,0.0,0.0,0.0,0.0,132987,133000,133011,133024,133036,133011,
22520000,0.0,0.0,0.0,0.0,0.0,0.0,133050,133064,133077,133089,133101,133076,
22530000,0.0,0.0,0.0,0.0,0.0,0.0,133115,133127,133141,133154,133167,133140,
22540000,0.0,0.0,0.0,0.0,0.0,0.0,133179,133193,133205,133219,133232,133205,
22550000,0.0,0.0,0.0,0.0,0.0,0.0,133243,133254,133264,133276,133288,133265,
22560000,0.0,0.0,0.0,0.0,0.0,0.0,133301,133315,133328,133341,133355,133328,
22570000,0.0,0.0,0.0,0.0,0.0,0.0,133368,133379,133387,133399,133413,133389,
22580000,0.0,0.0,0.0,0.0,0.0,0.0,133423,133434,133447,133460,133471,133447,
22590000,0.0,0.0,0.0,0.0,0.0,0.0,133482,133494,133506,133518,133532,133506,
22600000,0.0,0.0,0.0,0.0,0.0,0.0,133542,133555,133568,133578,133588,133566,
22610000,0.0,0.0,0.0,0.0,0.0,0.0,133601,133608,133621,133631,133645,133621,
22620000,0.0,0.0,0.0,0.0,0.0,0.0,133656,133670,133683,133697,133710,133683,
22630000,0.0,0.0,0.0,0.0,0.0,0.0,133723,133735,133742,133756,133768,133744,
22640000,0.0,0.0,0.0,0.0,0.0,0.0,133781,133794,133808,133819,133832,133806,
22650000,0.0,0.0,0.0,0.0,0.0,0.0,133846,133860,133872,133884,133894,133871,
22660000,0.0,0.0,0.0,0.0,0.0,0.0,133907,133920,133931,133945,133959,133932,
22670000,0.0,0.0,0.0,0.0,0.0,0.0,133973,133986,133998,134009,134022,133997,
22680000,0.0,0.0,0.0,0.0,0.0,0.0,134033,134045,134059,134072,134083,134058,
22690000,0.0,0.0,0.0,0.0,0.0,0.0,134096,134110
